sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
"Nature Love ",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Abstract Paintings,Default Category/Paintings/Style/Abstract,Default Category/Paintings/Abstract Paintings/Modern Art, Contemporary Art,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View",base,,,"<p>The surreal art on the walls matches the minimalist color palette and adds a warm vibe</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,nature-love,,,,/n/a/nature_love.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/n/a/nature_love.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/n/a/nature_love.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/n/a/nature_love.jpg,,"10/8/20, 6:58 AM","2/7/24, 6:17 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""30000"",jd_trends_artist=""2"",prirority=""6""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/n/a/nature_love.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",,,,,,,,,,,
"Adorable Mother Nature ",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Abstract Paintings,Default Category/Paintings/Style/Minimalistic,Default Category/Paintings/Abstract Paintings/Modern Art, Contemporary Art,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View",base,,,"<p>The surreal art on the walls matches the minimalist color palette and adds a warm vibe</p>",1.0000,1,"Taxable Goods",Catalog,,,,,adorable-mother-nature,,,,/a/d/adorable_mother_nature.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/a/d/adorable_mother_nature.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/a/d/adorable_mother_nature.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/a/d/adorable_mother_nature.jpg,,"10/8/20, 7:00 AM","4/30/22, 12:39 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""110000"",jd_trends_artist=""2"",prirority=""4""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/a/d/adorable_mother_nature.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",,,,,,,,,,,
"EMERGING PEACE",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Abstract Paintings,Default Category/Paintings/Style/Abstract,Default Category/Paintings/Abstract Paintings/Modern Art, Contemporary Art,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View",base,,,"<p>The surreal art on the walls matches the minimalist color palette and adds a warm vibe</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,emerging-peace,,,,/e/m/emerging_peace_122_x_122_cms_acrylic_1__1.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/e/m/emerging_peace_122_x_122_cms_acrylic_1__1.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/e/m/emerging_peace_122_x_122_cms_acrylic_1__1.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/e/m/emerging_peace_122_x_122_cms_acrylic_1__1.jpg,,"10/8/20, 7:04 AM","2/7/24, 6:16 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""50000"",jd_trends_artist=""2"",prirority=""9""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/e/m/emerging_peace_122_x_122_cms_acrylic_1__1.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",,,,,,,,,,,
"NATURE VIEW  ",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Abstract Paintings,Default Category/Paintings/Style/Abstract,Default Category/Paintings/Abstract Paintings/Modern Art, Contemporary Art,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View",base,,,"<p>The surreal art on the walls matches the minimalist color palette and adds a warm vibe</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,nature-view,,,,/n/a/nature_s_view_91_x_91_cms_mix_media_1.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/n/a/nature_s_view_91_x_91_cms_mix_media_1.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/n/a/nature_s_view_91_x_91_cms_mix_media_1.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/n/a/nature_s_view_91_x_91_cms_mix_media_1.jpg,,"10/8/20, 7:05 AM","2/7/24, 6:16 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price="" 50000"",jd_trends_artist=""2"",prirority=""7""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/n/a/nature_s_view_91_x_91_cms_mix_media_1.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",,,,,,,,,,,
"Peace in Nature",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Abstract Paintings,Default Category/Paintings/Style/Abstract,Default Category/Paintings/Abstract Paintings/Trendy Abstract Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View",base,,,"<p>The surreal art on the walls matches the minimalist color palette and adds a warm vibe</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,peace-in-nature,,,,/p/e/peace_in_nature.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/p/e/peace_in_nature.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/p/e/peace_in_nature.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/p/e/peace_in_nature.jpg,,"10/8/20, 7:06 AM","12/20/21, 10:56 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""40000"",jd_trends_artist=""2"",prirority=""3""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/p/e/peace_in_nature.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",,,,,,,,,,,
"Loving Nature red",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Room by View,Default Category/Paintings/Indian Paintings,Default Category/Paintings/Indian Paintings/Village Paintings,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View",base,,,"<p>The surreal art on the walls matches the minimalist color palette and adds a warm vibe</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,loving-nature-red,,,,/l/o/loving_nature_red.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/l/o/loving_nature_red.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/l/o/loving_nature_red.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",/l/o/loving_nature_red.jpg,,"10/8/20, 7:06 AM","2/22/24, 10:04 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""30000"",jd_trends_artist=""2"",prirority=""4""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/l/o/loving_nature_red.jpg,"The surreal art on the walls matches the minimalist color palette and adds a warm vibe",,,,,,,,,,,
"Heritage kolkata",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Landscape Paintings,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Style/Realistic,Default Category/Paintings/Landscape Paintings/Transportation Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Bed Room,Default Category/Room by View,Default Category/Room by View/Bed Room View,Default Category/Paintings/Landscape Paintings/Sunset Paintings",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""Riverside Scenery Painting to create the look and feel of the original nature""}"" data-sheets-userformat=""{""2"":15357,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":0,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":10}"">Riverside Scenery Painting to create the look and feel of the original nature</span></p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,,,,,/b/9/b9ec7407-6cd4-4617-9b67-e06e627d90d2.jpg,"Riverside Scenery Painting to create the look and feel of the original nature",/b/9/b9ec7407-6cd4-4617-9b67-e06e627d90d2.jpg,"Riverside Scenery Painting to create the look and feel of the original nature",/b/9/b9ec7407-6cd4-4617-9b67-e06e627d90d2.jpg,"Riverside Scenery Painting to create the look and feel of the original nature",/b/9/b9ec7407-6cd4-4617-9b67-e06e627d90d2.jpg,,"10/8/20, 8:05 AM","11/6/21, 10:31 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""100000"",jd_trends_artist=""2"",prirority=""2""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/b/9/b9ec7407-6cd4-4617-9b67-e06e627d90d2.jpg,"Riverside Scenery Painting to create the look and feel of the original nature",,,,,,,,,,,
"Horizons 15",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Abstract Paintings,Default Category/Paintings/Style/Abstract,Default Category/Paintings/Abstract Paintings/Trendy Abstract Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,""}"" data-sheets-userformat=""{""2"":15357,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":0,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":10}"">An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,</span></p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,,,,,/1/5/15_w20_h20.jpg,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",/1/5/15_w20_h20.jpg,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",/1/5/15_w20_h20.jpg,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",/1/5/15_w20_h20.jpg,,"10/8/20, 8:19 AM","11/6/21, 10:31 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""12000"",jd_trends_artist=""2"",prirority=""1""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/1/5/15_w20_h20.jpg,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",,,,,,,,,,,
"Horizons 17",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Abstract Paintings,Default Category/Paintings/Style/Abstract,Default Category/Paintings/Abstract Paintings/Trendy Abstract Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,""}"" data-sheets-userformat=""{""2"":15357,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":0,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":10}"">An abstract art that emphasizes color or texture in a simple way can become the focal point of a living room,</span></p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,horizons-17,,,,/1/7/17_w27_h20.jpg,"An abstract art that emphasizes color or texture in a simple way can become the focal point of a living room,",/1/7/17_w27_h20.jpg,"An abstract art that emphasizes color or texture in a simple way can become the focal point of a living room,",/1/7/17_w27_h20.jpg,"An abstract art that emphasizes color or texture in a simple way can become the focal point of a living room,",/1/7/17_w27_h20.jpg,,"10/8/20, 8:24 AM","12/20/21, 10:56 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""16200"",jd_trends_artist=""2"",prirority=""2""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/1/7/17_w27_h20.jpg,"An abstract art that emphasizes color or texture in a simple way can become the focal point of a living room,",,,,,,,,,,,
"Horizons 17",en,admin,simple,,,,,,,,,,,,,,,,,,,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Horizons 18",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Abstract Paintings,Default Category/Paintings/Style/Abstract,Default Category/Paintings/Abstract Paintings/Trendy Abstract Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View",base,,,"<p>An abstract art that emphasizes color or texture in a simple way can become the focal point of a living room,</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,horizons-18,,,,/1/8/18_w24_h18.jpg,"An abstract art that emphasizes color or texture in a simple way can become the focal point of a living room,",/1/8/18_w24_h18.jpg,"An abstract art that emphasizes color or texture in a simple way can become the focal point of a living room,",/1/8/18_w24_h18.jpg,"An abstract art that emphasizes color or texture in a simple way can become the focal point of a living room,",/1/8/18_w24_h18.jpg,,"10/8/20, 8:24 AM","12/20/21, 10:55 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""12960"",jd_trends_artist=""2"",prirority=""2""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/1/8/18_w24_h18.jpg,"An abstract art that emphasizes color or texture in a simple way can become the focal point of a living room,",,,,,,,,,,,
"Horizons 18",en,admin,simple,,,,,,,,,,,,,,,,,,,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Horizons 19",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Abstract Paintings,Default Category/Paintings/Style/Abstract,Default Category/Paintings/Abstract Paintings/Trendy Abstract Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,""}"" data-sheets-userformat=""{""2"":15357,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":0,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":10}"">An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,</span></p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,horizons-19,,,,/1/9/19_w27_h16.jpg,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",/1/9/19_w27_h16.jpg,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",/1/9/19_w27_h16.jpg,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",/1/9/19_w27_h16.jpg,,"10/9/20, 5:29 AM","12/20/21, 10:55 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""12960"",jd_trends_artist=""2"",prirority=""3""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/1/9/19_w27_h16.jpg,"An abstract image that emphasizes color or texture in a simple way can become the focal point of a living room,",,,,,,,,,,,
